"species","tree","campaign","date","depthpos","xylemrad","depth","reldepth","flux","WD","height","ASI"
"Bursera simaruba","H_BS2_08_01",1,"2015-10-06","H_BS2_08_01:2",27.475,1.5,0.0545950864422202,26.5706738314028,0.3787,18.975,3.04259441925303
"Bursera simaruba","H_BS2_08_01",1,"2015-10-07","H_BS2_08_01:2",27.475,1.5,0.0545950864422202,26.1080315114722,0.3787,18.975,3.04259441925303
"Bursera simaruba","H_BS2_08_01",1,"2015-10-08","H_BS2_08_01:2",27.475,1.5,0.0545950864422202,26.118145149875,0.3787,18.975,3.04259441925303
"Luehea speciosa","H_BS3_01_03",1,"2015-10-03","H_BS3_01_03:2",10.79,1.5,0.139017608897127,34.6111417826667,0.6279,11.075,0.303511038939167
"Luehea speciosa","H_BS3_01_03",1,"2015-10-04","H_BS3_01_03:2",10.79,1.5,0.139017608897127,31.6551215354375,0.6279,11.075,0.303511038939167
"Luehea speciosa","H_BS3_01_13",1,"2015-10-05","H_BS3_01_13:2",10.845,1.5,0.138312586445367,7.6411832970625,0.5513,8.325,-0.0355026349650142
"Luehea speciosa","H_BS3_01_13",1,"2015-10-06","H_BS3_01_13:2",10.845,1.5,0.138312586445367,7.63343652438194,0.5513,8.325,-0.0355026349650142
"Luehea speciosa","H_BS3_01_13",1,"2015-10-07","H_BS3_01_13:2",10.845,1.5,0.138312586445367,7.70908684982639,0.5513,8.325,-0.0355026349650142
"Luehea speciosa","H_BS3_01_13",1,"2015-10-08","H_BS3_01_13:2",10.845,1.5,0.138312586445367,7.71080014973611,0.5513,8.325,-0.0355026349650142
"Albizia niopoides","H_BS3_01_23",3,"2015-10-29","H_BS3_01_23:2",10.415,1.5,0.14402304368699,8.28825794260278,0.6138,12.65,8.7306574514113
"Albizia niopoides","H_BS3_01_23",3,"2015-10-30","H_BS3_01_23:2",10.415,1.5,0.14402304368699,5.78684791086306,0.6138,12.65,8.7306574514113
"Albizia niopoides","H_BS3_01_23",3,"2015-10-31","H_BS3_01_23:2",10.415,1.5,0.14402304368699,9.14369296282014,0.6138,12.65,8.7306574514113
"Albizia niopoides","H_BS3_01_23",3,"2015-11-01","H_BS3_01_23:2",10.415,1.5,0.14402304368699,8.00896740572195,0.6138,12.65,8.7306574514113
"Albizia niopoides","H_BS3_01_23",3,"2015-11-02","H_BS3_01_23:2",10.415,1.5,0.14402304368699,7.92790171953361,0.6138,12.65,8.7306574514113
"Cordia alliodora","H_BS3_01_37",3,"2015-10-29","H_BS3_01_37:2",8.51,1.5,0.176263219741481,6.97657100651389,0.6065,12.975,0.963307690679173
"Cordia alliodora","H_BS3_01_37",3,"2015-10-30","H_BS3_01_37:2",8.51,1.5,0.176263219741481,6.60516540625,0.6065,12.975,0.963307690679173
"Cordia alliodora","H_BS3_01_37",3,"2015-10-31","H_BS3_01_37:2",8.51,1.5,0.176263219741481,8.12760047014583,0.6065,12.975,0.963307690679173
"Cordia alliodora","H_BS3_01_37",3,"2015-11-01","H_BS3_01_37:2",8.51,1.5,0.176263219741481,8.1174038636875,0.6065,12.975,0.963307690679173
"Cordia alliodora","H_BS3_01_37",3,"2015-11-02","H_BS3_01_37:2",8.51,1.5,0.176263219741481,7.84613222765278,0.6065,12.975,0.963307690679173
"Luehea speciosa","H_BS3_02_39",3,"2015-10-29","H_BS3_02_39:2",11.055,1.5,0.135685210312076,18.8914561400139,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_02_39",3,"2015-10-30","H_BS3_02_39:2",11.055,1.5,0.135685210312076,14.2617709021319,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_02_39",3,"2015-10-31","H_BS3_02_39:2",11.055,1.5,0.135685210312076,18.3554345940417,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_02_39",3,"2015-11-01","H_BS3_02_39:2",11.055,1.5,0.135685210312076,15.070100529375,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_02_39",3,"2015-11-02","H_BS3_02_39:2",11.055,1.5,0.135685210312076,14.5576877046597,0.5835,12.1,-0.150024032637381
"Luehea speciosa","H_BS3_05_08",3,"2015-10-29","H_BS3_05_08:2",10.99,1.5,0.13648771610555,29.1064495557975,0.5892,12.975,8.35048876817241
"Luehea speciosa","H_BS3_05_08",3,"2015-10-30","H_BS3_05_08:2",10.99,1.5,0.13648771610555,22.0130490557507,0.5892,12.975,8.35048876817241
"Luehea speciosa","H_BS3_05_08",3,"2015-10-31","H_BS3_05_08:2",10.99,1.5,0.13648771610555,32.5760654328199,0.5892,12.975,8.35048876817241
"Luehea speciosa","H_BS3_05_08",3,"2015-11-01","H_BS3_05_08:2",10.99,1.5,0.13648771610555,28.6287686299653,0.5892,12.975,8.35048876817241
"Luehea speciosa","H_BS3_05_08",3,"2015-11-02","H_BS3_05_08:2",10.99,1.5,0.13648771610555,32.4205487877361,0.5892,12.975,8.35048876817241
"Albizia niopoides","H_BS3_09_16",3,"2015-10-29","H_BS3_09_16:2",14.95,1.5,0.100334448160535,19.0043312147724,0.7688,12.175,2.1113836291086
"Albizia niopoides","H_BS3_09_16",3,"2015-10-30","H_BS3_09_16:2",14.95,1.5,0.100334448160535,12.1169767583449,0.7688,12.175,2.1113836291086
"Albizia niopoides","H_BS3_09_16",3,"2015-10-31","H_BS3_09_16:2",14.95,1.5,0.100334448160535,20.0059600738854,0.7688,12.175,2.1113836291086
"Albizia niopoides","H_BS3_09_16",3,"2015-11-01","H_BS3_09_16:2",14.95,1.5,0.100334448160535,18.7004816811319,0.7688,12.175,2.1113836291086
"Albizia niopoides","H_BS3_09_16",3,"2015-11-02","H_BS3_09_16:2",14.95,1.5,0.100334448160535,18.2119604429083,0.7688,12.175,2.1113836291086
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-05","H_DBS3_01_A1:2",37.23,1.5,0.040290088638195,38.0981320034687,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-06","H_DBS3_01_A1:2",37.23,1.5,0.040290088638195,46.3608777266631,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-07","H_DBS3_01_A1:2",37.23,1.5,0.040290088638195,57.8382155806909,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-08","H_DBS3_01_A1:2",37.23,1.5,0.040290088638195,56.4948700885381,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-09","H_DBS3_01_A1:2",37.23,1.5,0.040290088638195,52.680523178677,0.6588,24.925,4.28488167120755
"Hymenaea courbaril","H_DBS3_01_A1",4,"2015-11-10","H_DBS3_01_A1:2",37.23,1.5,0.040290088638195,34.7131912194409,0.6588,24.925,4.28488167120755
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-05","H_DBS3_02_08:2",8.38,1.5,0.178997613365155,5.84147240767208,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-06","H_DBS3_02_08:2",8.38,1.5,0.178997613365155,6.99597187259097,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-07","H_DBS3_02_08:2",8.38,1.5,0.178997613365155,8.32763161535278,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-08","H_DBS3_02_08:2",8.38,1.5,0.178997613365155,7.99519449885417,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-09","H_DBS3_02_08:2",8.38,1.5,0.178997613365155,8.05449289677083,0.3726,11,4.25341343624612
"Cordia panamensis","H_DBS3_02_08",4,"2015-11-10","H_DBS3_02_08:2",8.38,1.5,0.178997613365155,5.13696636609722,0.3726,11,4.25341343624612
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-10-29","H_DBS3_03_34:2",43.5,1.5,0.0344827586206897,41.4980268905625,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-10-30","H_DBS3_03_34:2",43.5,1.5,0.0344827586206897,30.2172766152222,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-10-31","H_DBS3_03_34:2",43.5,1.5,0.0344827586206897,42.6775573214583,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-11-01","H_DBS3_03_34:2",43.5,1.5,0.0344827586206897,40.4498430898611,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_03_34",3,"2015-11-02","H_DBS3_03_34:2",43.5,1.5,0.0344827586206897,38.6235487534722,0.685,24.325,3.40246708072571
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-10-29","H_DBS3_04_09:2",27.01,1.5,0.0555349870418364,9.72254631044743,0.7593,19.05,0.807498409981339
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-10-30","H_DBS3_04_09:2",27.01,1.5,0.0555349870418364,4.51201226147507,0.7593,19.05,0.807498409981339
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-10-31","H_DBS3_04_09:2",27.01,1.5,0.0555349870418364,7.61321253432618,0.7593,19.05,0.807498409981339
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-11-01","H_DBS3_04_09:2",27.01,1.5,0.0555349870418364,8.086663493375,0.7593,19.05,0.807498409981339
"Hymenaea courbaril","H_DBS3_04_09",3,"2015-11-02","H_DBS3_04_09:2",27.01,1.5,0.0555349870418364,8.27135596950694,0.7593,19.05,0.807498409981339
"Cordia alliodora","H_DBS3_09_06",3,"2015-10-29","H_DBS3_09_06:2",6.425,1.5,0.233463035019455,5.84781103229861,0.5418,11.775,5.64386233187023
"Cordia alliodora","H_DBS3_09_06",3,"2015-10-30","H_DBS3_09_06:2",6.425,1.5,0.233463035019455,4.71989793713194,0.5418,11.775,5.64386233187023
"Cordia alliodora","H_DBS3_09_06",3,"2015-10-31","H_DBS3_09_06:2",6.425,1.5,0.233463035019455,5.76353916273611,0.5418,11.775,5.64386233187023
"Cordia alliodora","H_DBS3_09_06",3,"2015-11-01","H_DBS3_09_06:2",6.425,1.5,0.233463035019455,6.07742008247222,0.5418,11.775,5.64386233187023
"Cordia alliodora","H_DBS3_09_06",3,"2015-11-02","H_DBS3_09_06:2",6.425,1.5,0.233463035019455,5.79770895568056,0.5418,11.775,5.64386233187023
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-06","H_DBS3_09_27:2",8.98,1.5,0.167037861915367,8.69502387738214,0.5835,15.85,2.16554763381677
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-07","H_DBS3_09_27:2",8.98,1.5,0.167037861915367,8.8062943607363,0.5835,15.85,2.16554763381677
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-08","H_DBS3_09_27:2",8.98,1.5,0.167037861915367,8.45202361734742,0.5835,15.85,2.16554763381677
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-09","H_DBS3_09_27:2",8.98,1.5,0.167037861915367,7.44832766945158,0.5835,15.85,2.16554763381677
"Cordia alliodora","H_DBS3_09_27",4,"2015-11-10","H_DBS3_09_27:2",8.98,1.5,0.167037861915367,5.33719993293075,0.5835,15.85,2.16554763381677
"Albizia niopoides","H_SA1_01_01",2,"2015-10-21","H_SA1_01_01:2",18.145,1.5,0.0826674014880132,12.4925438932161,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-22","H_SA1_01_01:2",18.145,1.5,0.0826674014880132,19.3952859413619,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-23","H_SA1_01_01:2",18.145,1.5,0.0826674014880132,19.0947470060494,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-24","H_SA1_01_01:2",18.145,1.5,0.0826674014880132,16.0683397586744,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-25","H_SA1_01_01:2",18.145,1.5,0.0826674014880132,14.1644248881744,0.7044,16.5,3.48361869178653
"Albizia niopoides","H_SA1_01_01",2,"2015-10-26","H_SA1_01_01:2",18.145,1.5,0.0826674014880132,16.9600633940842,0.7044,16.5,3.48361869178653
"Bursera simaruba","H_SA1_02_22",2,"2015-10-22","H_SA1_02_22:2",35.595,1.5,0.0421407501053519,15.7770326105278,0.3722,16.475,7.01827421356828
"Bursera simaruba","H_SA1_02_22",2,"2015-10-23","H_SA1_02_22:2",35.595,1.5,0.0421407501053519,17.7687510887778,0.3722,16.475,7.01827421356828
"Bursera simaruba","H_SA1_02_22",2,"2015-10-24","H_SA1_02_22:2",35.595,1.5,0.0421407501053519,15.6896076205972,0.3722,16.475,7.01827421356828
"Bursera simaruba","H_SA1_02_22",2,"2015-10-25","H_SA1_02_22:2",35.595,1.5,0.0421407501053519,14.4545530625347,0.3722,16.475,7.01827421356828
"Albizia niopoides","H_SA1_03_10",4,"2015-11-05","H_SA1_03_10:2",12.725,1.5,0.117878192534381,8.81842239829285,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-06","H_SA1_03_10:2",12.725,1.5,0.117878192534381,12.4667053335255,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-07","H_SA1_03_10:2",12.725,1.5,0.117878192534381,16.6849916608365,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-08","H_SA1_03_10:2",12.725,1.5,0.117878192534381,16.1988472739681,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-09","H_SA1_03_10:2",12.725,1.5,0.117878192534381,12.4458258990067,0.6014,16.025,3.11840778484948
"Albizia niopoides","H_SA1_03_10",4,"2015-11-10","H_SA1_03_10:2",12.725,1.5,0.117878192534381,2.01949226865201,0.6014,16.025,3.11840778484948
"Bursera simaruba","H_SA1_04_08",4,"2015-11-05","H_SA1_04_08:2",20.19,1.5,0.0742942050520059,15.8328423926751,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-06","H_SA1_04_08:2",20.19,1.5,0.0742942050520059,15.5321251528556,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-07","H_SA1_04_08:2",20.19,1.5,0.0742942050520059,16.6474343606959,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-08","H_SA1_04_08:2",20.19,1.5,0.0742942050520059,17.068157099682,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-09","H_SA1_04_08:2",20.19,1.5,0.0742942050520059,15.9307881377445,0.4501,15.05,13.5663710482385
"Bursera simaruba","H_SA1_04_08",4,"2015-11-10","H_SA1_04_08:2",20.19,1.5,0.0742942050520059,13.2013927772862,0.4501,15.05,13.5663710482385
"Machaerium biovulatum","H_SA1_04_20",4,"2015-11-05","H_SA1_04_20:2",11.045,1.5,0.135808057944771,16.7169829797917,0.5635,15.1,9.24472301307326
"Machaerium biovulatum","H_SA1_04_20",4,"2015-11-06","H_SA1_04_20:2",11.045,1.5,0.135808057944771,21.8138225458472,0.5635,15.1,9.24472301307326
"Machaerium biovulatum","H_SA1_04_20",4,"2015-11-07","H_SA1_04_20:2",11.045,1.5,0.135808057944771,27.8856537482778,0.5635,15.1,9.24472301307326
"Machaerium biovulatum","H_SA1_04_20",4,"2015-11-08","H_SA1_04_20:2",11.045,1.5,0.135808057944771,26.8615520266042,0.5635,15.1,9.24472301307326
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-05","H_SA1_04_21:2",8.615,1.5,0.174114915844457,3.83091347311375,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-06","H_SA1_04_21:2",8.615,1.5,0.174114915844457,4.27517417778653,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-07","H_SA1_04_21:2",8.615,1.5,0.174114915844457,5.66535725567104,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-08","H_SA1_04_21:2",8.615,1.5,0.174114915844457,5.44633892682972,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-09","H_SA1_04_21:2",8.615,1.5,0.174114915844457,4.48277771240736,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_21",4,"2015-11-10","H_SA1_04_21:2",8.615,1.5,0.174114915844457,2.32596420456299,0.5106,11.7,1.2707968563899
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-05","H_SA1_04_22:2",7.37,1.5,0.203527815468114,4.61029075422569,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-06","H_SA1_04_22:2",7.37,1.5,0.203527815468114,4.46978968241944,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-07","H_SA1_04_22:2",7.37,1.5,0.203527815468114,4.74713771378403,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-08","H_SA1_04_22:2",7.37,1.5,0.203527815468114,4.80684743646181,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-09","H_SA1_04_22:2",7.37,1.5,0.203527815468114,4.26867410615576,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_22",4,"2015-11-10","H_SA1_04_22:2",7.37,1.5,0.203527815468114,2.35025511164931,0.5197,12.475,3.64848602225743
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-21","H_SA1_04_38:2",7.245,1.5,0.20703933747412,12.7772394487222,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-22","H_SA1_04_38:2",7.245,1.5,0.20703933747412,18.5256562651667,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-23","H_SA1_04_38:2",7.245,1.5,0.20703933747412,18.8073463986042,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-24","H_SA1_04_38:2",7.245,1.5,0.20703933747412,14.5939170278958,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-25","H_SA1_04_38:2",7.245,1.5,0.20703933747412,13.2750616799583,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_04_38",2,"2015-10-26","H_SA1_04_38:2",7.245,1.5,0.20703933747412,15.7369378677083,0.5258,14.875,14.0915410213204
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-21","H_SA1_05_34:2",7.11,1.5,0.210970464135021,0.719310979573611,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-22","H_SA1_05_34:2",7.11,1.5,0.210970464135021,3.22795799401319,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-23","H_SA1_05_34:2",7.11,1.5,0.210970464135021,3.6415292528259,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-24","H_SA1_05_34:2",7.11,1.5,0.210970464135021,2.40237714386764,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-25","H_SA1_05_34:2",7.11,1.5,0.210970464135021,1.60868681832625,0.5054,6.775,1.11536371612791
"Machaerium biovulatum","H_SA1_05_34",2,"2015-10-26","H_SA1_05_34:2",7.11,1.5,0.210970464135021,2.05367432254035,0.5054,6.775,1.11536371612791
"Albizia niopoides","H_SA1_09_35",2,"2015-10-21","H_SA1_09_35:2",11.85,1.5,0.126582278481013,19.3628973850972,0.6568,14.225,11.1351918180827
"Albizia niopoides","H_SA1_09_35",2,"2015-10-22","H_SA1_09_35:2",11.85,1.5,0.126582278481013,30.6014129592917,0.6568,14.225,11.1351918180827
"Albizia niopoides","H_SA1_09_35",2,"2015-10-23","H_SA1_09_35:2",11.85,1.5,0.126582278481013,31.0549078877917,0.6568,14.225,11.1351918180827
"Albizia niopoides","H_SA1_09_35",2,"2015-10-24","H_SA1_09_35:2",11.85,1.5,0.126582278481013,23.3551660378819,0.6568,14.225,11.1351918180827
"Albizia niopoides","H_SA1_09_35",2,"2015-10-25","H_SA1_09_35:2",11.85,1.5,0.126582278481013,19.4917285895139,0.6568,14.225,11.1351918180827
"Albizia niopoides","H_SA1_09_35",2,"2015-10-26","H_SA1_09_35:2",11.85,1.5,0.126582278481013,24.0279835957986,0.6568,14.225,11.1351918180827
"Tabebuia impetiginosa","H_SA2_01_22",2,"2015-10-22","H_SA2_01_22:2",12.795,1.5,0.117233294255569,65.3791015424021,0.7287,12.675,9.36712911524608
"Tabebuia impetiginosa","H_SA2_01_22",2,"2015-10-23","H_SA2_01_22:2",12.795,1.5,0.117233294255569,68.3781922759021,0.7287,12.675,9.36712911524608
"Tabebuia impetiginosa","H_SA2_01_22",2,"2015-10-24","H_SA2_01_22:2",12.795,1.5,0.117233294255569,44.2319674708604,0.7287,12.675,9.36712911524608
"Tabebuia impetiginosa","H_SA2_01_22",2,"2015-10-25","H_SA2_01_22:2",12.795,1.5,0.117233294255569,39.229041564492,0.7287,12.675,9.36712911524608
"Tabebuia impetiginosa","H_SA2_01_22",2,"2015-10-26","H_SA2_01_22:2",12.795,1.5,0.117233294255569,69.0049162322632,0.7287,12.675,9.36712911524608
"Tabebuia impetiginosa","H_SA2_03_11",4,"2015-11-05","H_SA2_03_11:2",14.23,1.5,0.105411103302881,48.7301376975972,0.7107,13,10.0358550875093
"Tabebuia impetiginosa","H_SA2_03_11",4,"2015-11-06","H_SA2_03_11:2",14.23,1.5,0.105411103302881,61.4739335671319,0.7107,13,10.0358550875093
"Tabebuia impetiginosa","H_SA2_03_11",4,"2015-11-07","H_SA2_03_11:2",14.23,1.5,0.105411103302881,74.9592011309653,0.7107,13,10.0358550875093
"Tabebuia impetiginosa","H_SA2_03_11",4,"2015-11-08","H_SA2_03_11:2",14.23,1.5,0.105411103302881,76.3811868878472,0.7107,13,10.0358550875093
"Tabebuia impetiginosa","H_SA2_03_11",4,"2015-11-09","H_SA2_03_11:2",14.23,1.5,0.105411103302881,68.4585546795833,0.7107,13,10.0358550875093
"Tabebuia impetiginosa","H_SA2_03_11",4,"2015-11-10","H_SA2_03_11:2",14.23,1.5,0.105411103302881,38.0961607138889,0.7107,13,10.0358550875093
"Tabebuia impetiginosa","H_SA2_06_36",2,"2015-10-22","H_SA2_06_36:2",12.91,1.5,0.116189000774593,39.807688819125,0.8036,14.025,7.63160691700857
"Tabebuia impetiginosa","H_SA2_06_36",2,"2015-10-23","H_SA2_06_36:2",12.91,1.5,0.116189000774593,43.1748143188264,0.8036,14.025,7.63160691700857
"Tabebuia impetiginosa","H_SA2_06_36",2,"2015-10-24","H_SA2_06_36:2",12.91,1.5,0.116189000774593,30.1266587963403,0.8036,14.025,7.63160691700857
"Tabebuia impetiginosa","H_SA2_06_36",2,"2015-10-25","H_SA2_06_36:2",12.91,1.5,0.116189000774593,24.9187160776667,0.8036,14.025,7.63160691700857
"Tabebuia impetiginosa","H_SA2_06_36",2,"2015-10-26","H_SA2_06_36:2",12.91,1.5,0.116189000774593,40.1954020840833,0.8036,14.025,7.63160691700857
"Luehea speciosa","H_SA2_07_01",2,"2015-10-22","H_SA2_07_01:2",12.82,1.5,0.117004680187207,27.939692684846,0.5752,13.9,1.43551706238841
"Luehea speciosa","H_SA2_07_01",2,"2015-10-23","H_SA2_07_01:2",12.82,1.5,0.117004680187207,25.5419317628056,0.5752,13.9,1.43551706238841
"Luehea speciosa","H_SA2_07_01",2,"2015-10-24","H_SA2_07_01:2",12.82,1.5,0.117004680187207,17.8952480584444,0.5752,13.9,1.43551706238841
"Luehea speciosa","H_SA2_07_01",2,"2015-10-25","H_SA2_07_01:2",12.82,1.5,0.117004680187207,14.7104560503403,0.5752,13.9,1.43551706238841
"Luehea speciosa","H_SA2_07_01",2,"2015-10-26","H_SA2_07_01:2",12.82,1.5,0.117004680187207,22.0122183802317,0.5752,13.9,1.43551706238841
"Tabebuia impetiginosa","H_SA2_07_11",2,"2015-10-22","H_SA2_07_11:2",10.28,1.5,0.14591439688716,45.4108391643194,0.78,14.85,13.1852006784025
"Tabebuia impetiginosa","H_SA2_07_11",2,"2015-10-23","H_SA2_07_11:2",10.28,1.5,0.14591439688716,45.9377161227292,0.78,14.85,13.1852006784025
"Tabebuia impetiginosa","H_SA2_07_11",2,"2015-10-24","H_SA2_07_11:2",10.28,1.5,0.14591439688716,28.5968129992361,0.78,14.85,13.1852006784025
"Tabebuia impetiginosa","H_SA2_07_11",2,"2015-10-25","H_SA2_07_11:2",10.28,1.5,0.14591439688716,25.0653280085556,0.78,14.85,13.1852006784025
"Tabebuia impetiginosa","H_SA2_07_11",2,"2015-10-26","H_SA2_07_11:2",10.28,1.5,0.14591439688716,39.3748360442708,0.78,14.85,13.1852006784025
"Tabebuia impetiginosa","H_SA2_09_23",4,"2015-11-05","H_SA2_09_23:2",14.835,1.5,0.101112234580384,29.6216784629167,0.751,15.55,7.01323716096534
"Tabebuia impetiginosa","H_SA2_09_23",4,"2015-11-06","H_SA2_09_23:2",14.835,1.5,0.101112234580384,33.7525102531458,0.751,15.55,7.01323716096534
"Tabebuia impetiginosa","H_SA2_09_23",4,"2015-11-07","H_SA2_09_23:2",14.835,1.5,0.101112234580384,40.9546808324722,0.751,15.55,7.01323716096534
"Tabebuia impetiginosa","H_SA2_09_23",4,"2015-11-08","H_SA2_09_23:2",14.835,1.5,0.101112234580384,41.3300563243056,0.751,15.55,7.01323716096534
"Tabebuia impetiginosa","H_SA2_09_23",4,"2015-11-09","H_SA2_09_23:2",14.835,1.5,0.101112234580384,37.1442896970972,0.751,15.55,7.01323716096534
"Tabebuia impetiginosa","H_SA2_09_23",4,"2015-11-10","H_SA2_09_23:2",14.835,1.5,0.101112234580384,22.3593855684375,0.751,15.55,7.01323716096534
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-04","H_BS2_01_03:1",28.01,0.5,0.0178507675830061,14.8248931509396,0.6855,19.725,2.2143020552001
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-05","H_BS2_01_03:1",28.01,0.5,0.0178507675830061,13.3731305846896,0.6855,19.725,2.2143020552001
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-06","H_BS2_01_03:1",28.01,0.5,0.0178507675830061,12.741159678266,0.6855,19.725,2.2143020552001
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-07","H_BS2_01_03:1",28.01,0.5,0.0178507675830061,12.9875821621966,0.6855,19.725,2.2143020552001
"Hymenaea courbaril","H_BS2_01_03",1,"2015-10-08","H_BS2_01_03:1",28.01,0.5,0.0178507675830061,12.3060587341132,0.6855,19.725,2.2143020552001
"Cordia panamensis","H_BS2_01_20",1,"2015-10-05","H_BS2_01_20:1",14.775,0.5,0.0338409475465313,23.3758703248333,0.4274,14.6353325074698,5.40030709241165
"Cordia panamensis","H_BS2_01_20",1,"2015-10-06","H_BS2_01_20:1",14.775,0.5,0.0338409475465313,21.2491714398333,0.4274,14.6353325074698,5.40030709241165
"Cordia panamensis","H_BS2_01_20",1,"2015-10-07","H_BS2_01_20:1",14.775,0.5,0.0338409475465313,22.3409869899167,0.4274,14.6353325074698,5.40030709241165
"Cordia panamensis","H_BS2_01_20",1,"2015-10-08","H_BS2_01_20:1",14.775,0.5,0.0338409475465313,21.3118979969861,0.4274,14.6353325074698,5.40030709241165
"Cordia panamensis","H_BS2_01_21",1,"2015-10-05","H_BS2_01_21:1",7.86,0.5,0.0636132315521628,36.0155415801389,0.4277,12.0604936329802,2.55268381439124
